"Version:1. Each line [benchmark_name, operation_name, thread_index, number_of_threads, number_of_trials] then [iters, successful_iters, duration_in_ns] repeating number_of_trials times."
"distributed 32 read random", , 3, 11, 10, 497001, 497001, 14298900, 549001, 549001, 14303400, 543001, 543001, 14293600, 530001, 530001, 14299100, 682001, 682001, 14292000, 596001, 596001, 14287200, 548001, 548001, 14304600, 542001, 542001, 14292000, 660001, 660001, 14299400, 528001, 528001, 14403400
"distributed 32 read random", , 4, 11, 10, 587001, 587001, 14291300, 528001, 528001, 14302300, 556001, 556001, 14305700, 607001, 607001, 14306900, 540001, 540001, 14295500, 828001, 828001, 14288600, 944001, 944001, 14294900, 530001, 530001, 14306300, 773001, 773001, 14300000, 539001, 539001, 14308100
"distributed 32 read random", , 0, 12, 10, 512001, 512001, 14289800, 520001, 520001, 14301100, 449001, 449001, 14303500, 484001, 484001, 14294000, 548001, 548001, 14297500, 486001, 486001, 14302300, 484001, 484001, 14295600, 376001, 376001, 14301500, 498001, 498001, 14843300, 345001, 345001, 14184400
"distributed 32 read random", , 1, 12, 10, 369001, 369001, 12181600, 421001, 421001, 14301400, 284001, 284001, 9117700, 312001, 312001, 17191800, 518001, 518001, 14302300, 520001, 520001, 14297200, 524001, 524001, 14221400, 497001, 497001, 14309500, 490001, 490001, 14291600, 195001, 195001, 5484100
"distributed 32 read random", , 2, 12, 10, 518001, 518001, 14286900, 505001, 505001, 14292000, 519001, 519001, 14310100, 437001, 437001, 14314000, 485001, 485001, 14296000, 509001, 509001, 14294000, 475001, 475001, 14292900, 498001, 498001, 14326800, 436001, 436001, 14299700, 478001, 478001, 14289300
"distributed 32 read random", , 3, 12, 10, 506001, 506001, 14289200, 482001, 482001, 14282200, 475001, 475001, 14304700, 483001, 483001, 14311400, 489001, 489001, 14287500, 519001, 519001, 14300100, 450001, 450001, 12281300, 427001, 427001, 14290100, 318001, 318001, 14288000, 530001, 530001, 14303600
"distributed 32 read random", , 4, 12, 10, 497001, 497001, 14298200, 516001, 516001, 14303600, 538001, 538001, 14307100, 524001, 524001, 14287600, 504001, 504001, 14305700, 539001, 539001, 14300700, 538001, 538001, 14304300, 544001, 544001, 14299700, 545001, 545001, 14298600, 514001, 514001, 14306400
"distributed 32 read random", , 5, 12, 10, 508001, 508001, 14301000, 530001, 530001, 14297900, 543001, 543001, 14297600, 542001, 542001, 14302900, 554001, 554001, 14287100, 538001, 538001, 14304000, 542001, 542001, 14287900, 490001, 490001, 14289200, 518001, 518001, 14287200, 536001, 536001, 14307400
"distributed 32 read tid hash", , 0, 3, 10, 785001, 785001, 14298700, 763001, 763001, 14302400, 465001, 465001, 14307800, 614001, 614001, 14307800, 798001, 798001, 14291100, 688001, 688001, 14298900, 701001, 701001, 14300800, 493001, 493001, 14292100, 813001, 813001, 14301700, 627001, 627001, 14287100
"distributed 32 read tid hash", , 0, 5, 10, 812001, 812001, 14302300, 810001, 810001, 14298600, 830001, 830001, 14287100, 810001, 810001, 14287900, 785001, 785001, 14294900, 487001, 487001, 14295900, 805001, 805001, 14303300, 791001, 791001, 14290100, 845001, 845001, 14297300, 797001, 797001, 14286200
